"X","group","names","scores","logfoldchanges","pvals","pvals_adj","cluster","avg_log2FC","p_val_adj","gene"
90806,1,"arahy.Tifrunner.gnm2.ann2.Ah06g093200",-5.054287,-0.8618635,4.32001172987317e-07,3.06330551387455e-05,1,-0.8618635,3.06330551387455e-05,"arahy.Tifrunner.gnm2.ann2.Ah06g093200"
90807,1,"arahy.Tifrunner.gnm2.ann2.Ah04g088300",-5.063355,-1.7415333,4.11942172644808e-07,2.92562487792234e-05,1,-1.7415333,2.92562487792234e-05,"arahy.Tifrunner.gnm2.ann2.Ah04g088300"
90808,1,"STRG.5893",-5.066599,-0.7519142,4.04986568927465e-07,2.88975055859779e-05,1,-0.7519142,2.88975055859779e-05,"STRG.5893"
90809,1,"arahy.Tifrunner.gnm2.ann2.Ah01g106500",-5.069904,-0.3656324,3.98016623083733e-07,2.84447547084205e-05,1,-0.3656324,2.84447547084205e-05,"arahy.Tifrunner.gnm2.ann2.Ah01g106500"
90810,1,"arahy.Tifrunner.gnm2.ann2.Ah14g078400",-5.0836053,-1.3292371,3.70336767519216e-07,2.65499385898343e-05,1,-1.3292371,2.65499385898343e-05,"arahy.Tifrunner.gnm2.ann2.Ah14g078400"
90811,1,"arahy.Tifrunner.gnm2.ann2.Ah09g332400",-5.0845656,-1.1327059,3.68468614128977e-07,2.64576738006429e-05,1,-1.1327059,2.64576738006429e-05,"arahy.Tifrunner.gnm2.ann2.Ah09g332400"
90812,1,"arahy.Tifrunner.gnm2.ann2.Ah16g450800",-5.1002846,-1.3853836,3.39142765331343e-07,2.45065638872128e-05,1,-1.3853836,2.45065638872128e-05,"arahy.Tifrunner.gnm2.ann2.Ah16g450800"
90813,1,"arahy.Tifrunner.gnm2.ann2.Ah03g025800",-5.115645,-0.9466444,3.12670578111707e-07,2.27017789441106e-05,1,-0.9466444,2.27017789441106e-05,"arahy.Tifrunner.gnm2.ann2.Ah03g025800"
90814,1,"arahy.Tifrunner.gnm2.ann2.Ah05g442900",-5.1208506,-1.3973603,3.04160533608819e-07,2.21545666112126e-05,1,-1.3973603,2.21545666112126e-05,"arahy.Tifrunner.gnm2.ann2.Ah05g442900"
90815,1,"arahy.Tifrunner.gnm2.ann2.Ah03g466900",-5.135461,-1.2585893,2.81453384885103e-07,2.05664267953603e-05,1,-1.2585893,2.05664267953603e-05,"arahy.Tifrunner.gnm2.ann2.Ah03g466900"
90816,1,"arahy.Tifrunner.gnm2.ann2.Ah16g137400",-5.1495047,-0.80464417,2.61175544660337e-07,1.92080056463929e-05,1,-0.80464417,1.92080056463929e-05,"arahy.Tifrunner.gnm2.ann2.Ah16g137400"
90817,1,"arahy.Tifrunner.gnm2.ann2.Ah19g504900",-5.152331,-1.1533202,2.57268737223555e-07,1.89512977238918e-05,1,-1.1533202,1.89512977238918e-05,"arahy.Tifrunner.gnm2.ann2.Ah19g504900"
90818,1,"arahy.Tifrunner.gnm2.ann2.Ah07g335300",-5.1914105,-2.7269163,2.08706972183693e-07,1.54742283415153e-05,1,-2.7269163,1.54742283415153e-05,"arahy.Tifrunner.gnm2.ann2.Ah07g335300"
90819,1,"arahy.Tifrunner.gnm2.ann2.Ah07g230400",-5.2281013,-1.2273802,1.7125989318396e-07,1.27601233671139e-05,1,-1.2273802,1.27601233671139e-05,"arahy.Tifrunner.gnm2.ann2.Ah07g230400"
90820,1,"arahy.Tifrunner.gnm2.ann2.Ah16g368900",-5.2313843,-0.2160559,1.68245447576603e-07,1.25560750089791e-05,1,-0.2160559,1.25560750089791e-05,"arahy.Tifrunner.gnm2.ann2.Ah16g368900"
90821,1,"arahy.Tifrunner.gnm2.ann2.Ah18g301600",-5.2341127,-0.9208652,1.65779233424452e-07,1.23923379678403e-05,1,-0.9208652,1.23923379678403e-05,"arahy.Tifrunner.gnm2.ann2.Ah18g301600"
90822,1,"arahy.Tifrunner.gnm2.ann2.Ah17g261000",-5.2502203,-0.32454145,1.51917268594264e-07,1.1431209480141e-05,1,-0.32454145,1.1431209480141e-05,"arahy.Tifrunner.gnm2.ann2.Ah17g261000"
90823,1,"arahy.Tifrunner.gnm2.ann2.Ah01g247000",-5.254696,-0.21574607,1.48269446348079e-07,1.11751958204469e-05,1,-0.21574607,1.11751958204469e-05,"arahy.Tifrunner.gnm2.ann2.Ah01g247000"
90824,1,"arahy.Tifrunner.gnm2.ann2.Ah09g432400",-5.265627,-1.1952919,1.39711604943849e-07,1.05651679459531e-05,1,-1.1952919,1.05651679459531e-05,"arahy.Tifrunner.gnm2.ann2.Ah09g432400"
90825,1,"arahy.Tifrunner.gnm2.ann2.Ah13g606100",-5.3012185,-0.90054697,1.15032320356129e-07,8.7424563470658e-06,1,-0.90054697,8.7424563470658e-06,"arahy.Tifrunner.gnm2.ann2.Ah13g606100"
90826,1,"arahy.Tifrunner.gnm2.ann2.Ah18g105700",-5.3141284,-0.56731707,1.07168914435787e-07,8.17212338488239e-06,1,-0.56731707,8.17212338488239e-06,"arahy.Tifrunner.gnm2.ann2.Ah18g105700"
90827,1,"arahy.Tifrunner.gnm2.ann2.Ah20g236500",-5.332203,-0.2022354,9.70285066153692e-08,7.41128479053367e-06,1,-0.2022354,7.41128479053367e-06,"arahy.Tifrunner.gnm2.ann2.Ah20g236500"
90828,1,"STRG.6607",-5.336983,-0.8411077,9.45057424351682e-08,7.24289464413906e-06,1,-0.8411077,7.24289464413906e-06,"STRG.6607"
90829,1,"STRG.5033",-5.349969,-0.7504398,8.7969231981841e-08,6.76471506206305e-06,1,-0.7504398,6.76471506206305e-06,"STRG.5033"
90830,1,"arahy.Tifrunner.gnm2.ann2.Ah0g024000",-5.3761215,-1.5547829,7.61074061653928e-08,5.8923699970635e-06,1,-1.5547829,5.8923699970635e-06,"arahy.Tifrunner.gnm2.ann2.Ah0g024000"
90831,1,"STRG.100",-5.3821282,-0.67750883,7.36102271840864e-08,5.70874272969054e-06,1,-0.67750883,5.70874272969054e-06,"STRG.100"
90832,1,"STRG.1426",-5.383968,-0.88148475,7.28615383208353e-08,5.6603219633408e-06,1,-0.88148475,5.6603219633408e-06,"STRG.1426"
90833,1,"arahy.Tifrunner.gnm2.ann2.Ah20g103500",-5.3988395,-1.7828671,6.7073349855613e-08,5.21956782705457e-06,1,-1.7828671,5.21956782705457e-06,"arahy.Tifrunner.gnm2.ann2.Ah20g103500"
90834,1,"arahy.Tifrunner.gnm2.ann2.Ah15g472300",-5.3996115,-1.126629,6.67854009706824e-08,5.20605923594066e-06,1,-1.126629,5.20605923594066e-06,"arahy.Tifrunner.gnm2.ann2.Ah15g472300"
90835,1,"STRG.3967",-5.418355,-2.4375048,6.0149929701815e-08,4.71302134207475e-06,1,-2.4375048,4.71302134207475e-06,"STRG.3967"
90836,1,"STRG.1982",-5.422723,-0.9521228,5.86980516951108e-08,4.62313167018724e-06,1,-0.9521228,4.62313167018724e-06,"STRG.1982"
90837,1,"arahy.Tifrunner.gnm2.ann2.Ah06g089900",-5.4341745,-0.95456654,5.50507306056383e-08,4.36607919876494e-06,1,-0.95456654,4.36607919876494e-06,"arahy.Tifrunner.gnm2.ann2.Ah06g089900"
90838,1,"STRG.1550",-5.4417276,-1.1492105,5.27663640157423e-08,4.19220934633971e-06,1,-1.1492105,4.19220934633971e-06,"STRG.1550"
90839,1,"arahy.Tifrunner.gnm2.ann2.Ah08g109000",-5.4475145,-0.77611494,5.10785788294302e-08,4.06521192767654e-06,1,-0.77611494,4.06521192767654e-06,"arahy.Tifrunner.gnm2.ann2.Ah08g109000"
90840,1,"STRG.986",-5.458299,-0.56987524,4.80716829607126e-08,3.83932507912891e-06,1,-0.56987524,3.83932507912891e-06,"STRG.986"
90841,1,"arahy.Tifrunner.gnm2.ann2.Ah20g520900",-5.469343,-0.16019455,4.51706511671752e-08,3.62671732581038e-06,1,-0.16019455,3.62671732581038e-06,"arahy.Tifrunner.gnm2.ann2.Ah20g520900"
90842,1,"arahy.Tifrunner.gnm2.ann2.Ah16g521300",-5.4721327,-1.2130153,4.44651442138306e-08,3.57638025652018e-06,1,-1.2130153,3.57638025652018e-06,"arahy.Tifrunner.gnm2.ann2.Ah16g521300"
90843,1,"arahy.Tifrunner.gnm2.ann2.Ah01g380500",-5.4758825,-2.1073105,4.35336586909151e-08,3.50765712963756e-06,1,-2.1073105,3.50765712963756e-06,"arahy.Tifrunner.gnm2.ann2.Ah01g380500"
90844,1,"STRG.5138",-5.479903,-0.9553562,4.25558387805842e-08,3.43495036284985e-06,1,-0.9553562,3.43495036284985e-06,"STRG.5138"
90845,1,"arahy.Tifrunner.gnm2.ann2.Ah10g199200",-5.485822,-0.15268593,4.11550789493637e-08,3.32778652591622e-06,1,-0.15268593,3.32778652591622e-06,"arahy.Tifrunner.gnm2.ann2.Ah10g199200"
90846,1,"arahy.Tifrunner.gnm2.ann2.Ah11g395700",-5.491228,-1.8224087,3.99148593830437e-08,3.23900901702973e-06,1,-1.8224087,3.23900901702973e-06,"arahy.Tifrunner.gnm2.ann2.Ah11g395700"
90847,1,"arahy.Tifrunner.gnm2.ann2.Ah19g483800",-5.501825,-1.1654466,3.7588030313555e-08,3.05563837856121e-06,1,-1.1654466,3.05563837856121e-06,"arahy.Tifrunner.gnm2.ann2.Ah19g483800"
90848,1,"arahy.Tifrunner.gnm2.ann2.Ah11g007600",-5.507111,-0.8304112,3.64770234822772e-08,2.97062614849228e-06,1,-0.8304112,2.97062614849228e-06,"arahy.Tifrunner.gnm2.ann2.Ah11g007600"
90849,1,"STRG.2499",-5.535562,-1.5276356,3.10231731526819e-08,2.53100167491522e-06,1,-1.5276356,2.53100167491522e-06,"STRG.2499"
90850,1,"arahy.Tifrunner.gnm2.ann2.Ah10g202100",-5.577319,-0.2475345,2.4425358798808e-08,2.0071119746515e-06,1,-0.2475345,2.0071119746515e-06,"arahy.Tifrunner.gnm2.ann2.Ah10g202100"
90851,1,"arahy.Tifrunner.gnm2.ann2.Ah11g185400",-5.579801,-0.748117,2.40793970697005e-08,1.98226125171979e-06,1,-0.748117,1.98226125171979e-06,"arahy.Tifrunner.gnm2.ann2.Ah11g185400"
90852,1,"STRG.3792",-5.6189175,-1.2408785,1.92157838081411e-08,1.59631266803251e-06,1,-1.2408785,1.59631266803251e-06,"STRG.3792"
90853,1,"arahy.Tifrunner.gnm2.ann2.Ah07g188300",-5.6193423,-0.21166006,1.91685739131152e-08,1.59530193568676e-06,1,-0.21166006,1.59530193568676e-06,"arahy.Tifrunner.gnm2.ann2.Ah07g188300"
90854,1,"arahy.Tifrunner.gnm2.ann2.Ah16g119600",-5.6259036,-1.1052004,1.84539356208219e-08,1.53863913040713e-06,1,-1.1052004,1.53863913040713e-06,"arahy.Tifrunner.gnm2.ann2.Ah16g119600"
90855,1,"arahy.Tifrunner.gnm2.ann2.Ah16g130000",-5.633525,-1.0865003,1.76562788647622e-08,1.47754492470484e-06,1,-1.0865003,1.47754492470484e-06,"arahy.Tifrunner.gnm2.ann2.Ah16g130000"
90856,1,"STRG.564",-5.645776,-0.64971733,1.6443813833132e-08,1.37861543451105e-06,1,-0.64971733,1.37861543451105e-06,"STRG.564"
90857,1,"arahy.Tifrunner.gnm2.ann2.Ah13g066000",-5.646174,-1.1641917,1.64057945822532e-08,1.37796566893449e-06,1,-1.1641917,1.37796566893449e-06,"arahy.Tifrunner.gnm2.ann2.Ah13g066000"
90858,1,"STRG.3819",-5.648038,-1.3926637,1.6228959343924e-08,1.36563243100332e-06,1,-1.3926637,1.36563243100332e-06,"STRG.3819"
90859,1,"STRG.6448",-5.6510277,-0.967723,1.59491414599017e-08,1.34457169596401e-06,1,-0.967723,1.34457169596401e-06,"STRG.6448"
90860,1,"STRG.373",-5.6542764,-1.1750293,1.56504032575921e-08,1.32183480129614e-06,1,-1.1750293,1.32183480129614e-06,"STRG.373"
90861,1,"arahy.Tifrunner.gnm2.ann2.Ah07g102400",-5.662958,-1.076198,1.48785389567892e-08,1.26132329137593e-06,1,-1.076198,1.26132329137593e-06,"arahy.Tifrunner.gnm2.ann2.Ah07g102400"
90862,1,"arahy.Tifrunner.gnm2.ann2.Ah09g449700",-5.6800137,-1.3630731,1.34683915639443e-08,1.14604683655514e-06,1,-1.3630731,1.14604683655514e-06,"arahy.Tifrunner.gnm2.ann2.Ah09g449700"
90863,1,"arahy.Tifrunner.gnm2.ann2.Ah03g069100",-5.694824,-1.6831497,1.234989966781e-08,1.05481582078309e-06,1,-1.6831497,1.05481582078309e-06,"arahy.Tifrunner.gnm2.ann2.Ah03g069100"
90864,1,"arahy.Tifrunner.gnm2.ann2.Ah19g415300",-5.6953225,-1.9329298,1.23138806554293e-08,1.05371635894316e-06,1,-1.9329298,1.05371635894316e-06,"arahy.Tifrunner.gnm2.ann2.Ah19g415300"
90865,1,"STRG.954",-5.7101164,-1.0647041,1.12899075653834e-08,9.6973915472927e-07,1,-1.0647041,9.6973915472927e-07,"STRG.954"
90866,1,"STRG.5687",-5.719909,-0.9372605,1.06580929165851e-08,9.18937541542837e-07,1,-0.9372605,9.18937541542837e-07,"STRG.5687"
90867,1,"arahy.Tifrunner.gnm2.ann2.Ah15g371200",-5.721453,-1.1730727,1.05616787178641e-08,9.14087190022902e-07,1,-1.1730727,9.14087190022902e-07,"arahy.Tifrunner.gnm2.ann2.Ah15g371200"
90868,1,"STRG.4226",-5.735243,-0.7345457,9.73728317576141e-09,8.44343008177833e-07,1,-0.7345457,8.44343008177833e-07,"STRG.4226"
90869,1,"STRG.84",-5.736227,-1.3313689,9.68088322456856e-09,8.41054442586372e-07,1,-1.3313689,8.41054442586372e-07,"STRG.84"
90870,1,"arahy.Tifrunner.gnm2.ann2.Ah10g408400",-5.7365327,-0.9288447,9.66345405614166e-09,8.41054442586372e-07,1,-0.9288447,8.41054442586372e-07,"arahy.Tifrunner.gnm2.ann2.Ah10g408400"
90871,1,"STRG.5826",-5.752332,-1.6454003,8.8020523968173e-09,7.69106781790232e-07,1,-1.6454003,7.69106781790232e-07,"STRG.5826"
90872,1,"STRG.3675",-5.753434,-1.3811028,8.74485582285169e-09,7.65578493229808e-07,1,-1.3811028,7.65578493229808e-07,"STRG.3675"
90873,1,"arahy.Tifrunner.gnm2.ann2.Ah03g083700",-5.7676854,-0.51584166,8.03677068425211e-09,7.07671080522037e-07,1,-0.51584166,7.07671080522037e-07,"arahy.Tifrunner.gnm2.ann2.Ah03g083700"
90874,1,"arahy.Tifrunner.gnm2.ann2.Ah03g009400",-5.7773857,-2.103157,7.58702824250689e-09,6.6936409634086e-07,1,-2.103157,6.6936409634086e-07,"arahy.Tifrunner.gnm2.ann2.Ah03g009400"
90875,1,"arahy.Tifrunner.gnm2.ann2.Ah0g055600",-5.793322,-1.4710565,6.90074927814733e-09,6.09999437161901e-07,1,-1.4710565,6.09999437161901e-07,"arahy.Tifrunner.gnm2.ann2.Ah0g055600"
90876,1,"arahy.Tifrunner.gnm2.ann2.Ah0g022700",-5.8065205,-1.4225961,6.3784401266905e-09,5.66027501612979e-07,1,-1.4225961,5.66027501612979e-07,"arahy.Tifrunner.gnm2.ann2.Ah0g022700"
90877,1,"arahy.Tifrunner.gnm2.ann2.Ah20g511800",-5.840761,-2.616062,5.19628502872291e-09,4.64745932509984e-07,1,-2.616062,4.64745932509984e-07,"arahy.Tifrunner.gnm2.ann2.Ah20g511800"
90878,1,"arahy.Tifrunner.gnm2.ann2.Ah17g299400",-5.885142,-0.23300537,3.97713125350508e-09,3.6052477403789e-07,1,-0.23300537,3.6052477403789e-07,"arahy.Tifrunner.gnm2.ann2.Ah17g299400"
90879,1,"arahy.Tifrunner.gnm2.ann2.Ah20g394100",-5.8899074,-1.8482735,3.86411700943504e-09,3.5111788969565e-07,1,-1.8482735,3.5111788969565e-07,"arahy.Tifrunner.gnm2.ann2.Ah20g394100"
90880,1,"arahy.Tifrunner.gnm2.ann2.Ah06g025200",-5.9053483,-1.8633947,3.51902256294057e-09,3.21686713163266e-07,1,-1.8633947,3.21686713163266e-07,"arahy.Tifrunner.gnm2.ann2.Ah06g025200"
90881,1,"STRG.1034",-5.918505,-0.17563398,3.24880659011878e-09,2.97582839453858e-07,1,-0.17563398,2.97582839453858e-07,"STRG.1034"
90882,1,"STRG.5776",-5.918947,-1.2507639,3.24008593375164e-09,2.97382403322802e-07,1,-1.2507639,2.97382403322802e-07,"STRG.5776"
90883,1,"STRG.3243",-5.935663,-1.191563,2.92659759344654e-09,2.70244277574159e-07,1,-1.191563,2.70244277574159e-07,"STRG.3243"
90884,1,"arahy.Tifrunner.gnm2.ann2.Ah03g043100",-5.9379573,-1.7228959,2.8859547479538e-09,2.67032934849286e-07,1,-1.7228959,2.67032934849286e-07,"arahy.Tifrunner.gnm2.ann2.Ah03g043100"
90885,1,"arahy.Tifrunner.gnm2.ann2.Ah13g517400",-5.94297,-1.4035705,2.79904145395471e-09,2.59518458553634e-07,1,-1.4035705,2.59518458553634e-07,"arahy.Tifrunner.gnm2.ann2.Ah13g517400"
90886,1,"STRG.635",-5.9864635,-1.0577703,2.14452682011215e-09,1.99647114435144e-07,1,-1.0577703,1.99647114435144e-07,"STRG.635"
90887,1,"arahy.Tifrunner.gnm2.ann2.Ah20g200900",-6.006971,-0.871213,1.89021683876662e-09,1.76694520262857e-07,1,-0.871213,1.76694520262857e-07,"arahy.Tifrunner.gnm2.ann2.Ah20g200900"
90888,1,"arahy.Tifrunner.gnm2.ann2.Ah04g080000",-6.0297914,-1.5440135,1.64171678720978e-09,1.54097969115336e-07,1,-1.5440135,1.54097969115336e-07,"arahy.Tifrunner.gnm2.ann2.Ah04g080000"
90889,1,"arahy.Tifrunner.gnm2.ann2.Ah17g302000",-6.0366116,-0.20314091,1.57384089720264e-09,1.48646334033719e-07,1,-0.20314091,1.48646334033719e-07,"arahy.Tifrunner.gnm2.ann2.Ah17g302000"
90890,1,"STRG.3261",-6.0441155,-0.97889847,1.50231716842507e-09,1.42186043192064e-07,1,-0.97889847,1.42186043192064e-07,"STRG.3261"
90891,1,"STRG.4426",-6.0527434,-1.0799608,1.42399448302728e-09,1.35619089634589e-07,1,-1.0799608,1.35619089634589e-07,"STRG.4426"
90892,1,"arahy.Tifrunner.gnm2.ann2.Ah16g227000",-6.086019,-0.2564922,1.15752578571802e-09,1.10522674445482e-07,1,-0.2564922,1.10522674445482e-07,"arahy.Tifrunner.gnm2.ann2.Ah16g227000"
90893,1,"arahy.Tifrunner.gnm2.ann2.Ah15g419600",-6.1054173,-1.3884321,1.02532411818243e-09,9.84743779665339e-08,1,-1.3884321,9.84743779665339e-08,"arahy.Tifrunner.gnm2.ann2.Ah15g419600"
90894,1,"arahy.Tifrunner.gnm2.ann2.Ah20g452500",-6.1219697,-1.253503,9.24256356386292e-10,8.93330071510182e-08,1,-1.253503,8.93330071510182e-08,"arahy.Tifrunner.gnm2.ann2.Ah20g452500"
90895,1,"STRG.2671",-6.1601725,-0.75912744,7.26658150599313e-10,7.0684584717699e-08,1,-0.75912744,7.0684584717699e-08,"STRG.2671"
90896,1,"arahy.Tifrunner.gnm2.ann2.Ah19g463600",-6.162825,-0.7037243,7.14583702486644e-10,6.96589046509678e-08,1,-0.7037243,6.96589046509678e-08,"arahy.Tifrunner.gnm2.ann2.Ah19g463600"
90897,1,"arahy.Tifrunner.gnm2.ann2.Ah13g068900",-6.219288,-1.8697433,4.99416740795089e-10,4.87885143947546e-08,1,-1.8697433,4.87885143947546e-08,"arahy.Tifrunner.gnm2.ann2.Ah13g068900"
90898,1,"STRG.993",-6.2620997,-0.7568575,3.79827285059404e-10,3.72656407867335e-08,1,-0.7568575,3.72656407867335e-08,"STRG.993"
90899,1,"arahy.Tifrunner.gnm2.ann2.Ah20g315700",-6.284366,-1.355647,3.29194429969464e-10,3.25787983259346e-08,1,-1.355647,3.25787983259346e-08,"arahy.Tifrunner.gnm2.ann2.Ah20g315700"
90900,1,"arahy.Tifrunner.gnm2.ann2.Ah10g200200",-6.2903533,-0.19153322,3.16744420095005e-10,3.14149738135186e-08,1,-0.19153322,3.14149738135186e-08,"arahy.Tifrunner.gnm2.ann2.Ah10g200200"
90901,1,"STRG.355",-6.2911153,-0.74833703,3.15192965538718e-10,3.1329354941451e-08,1,-0.74833703,3.1329354941451e-08,"STRG.355"
90902,1,"arahy.Tifrunner.gnm2.ann2.Ah14g489600",-6.3028116,-1.232647,2.92294448664295e-10,2.91168763260249e-08,1,-1.232647,2.91168763260249e-08,"arahy.Tifrunner.gnm2.ann2.Ah14g489600"
90903,1,"STRG.1328",-6.306263,-0.9907883,2.85853006616708e-10,2.85376584939014e-08,1,-0.9907883,2.85376584939014e-08,"STRG.1328"
90904,1,"arahy.Tifrunner.gnm2.ann2.Ah13g030000",-6.314495,-1.875352,2.71044633126837e-10,2.71187601724531e-08,1,-1.875352,2.71187601724531e-08,"arahy.Tifrunner.gnm2.ann2.Ah13g030000"
90905,1,"arahy.Tifrunner.gnm2.ann2.Ah01g036700",-6.3194222,-0.9654339,2.62542820605813e-10,2.63259897913195e-08,1,-0.9654339,2.63259897913195e-08,"arahy.Tifrunner.gnm2.ann2.Ah01g036700"
90906,1,"arahy.Tifrunner.gnm2.ann2.Ah19g547300",-6.3897576,-0.82693803,1.66149087020762e-10,1.68083800834071e-08,1,-0.82693803,1.68083800834071e-08,"arahy.Tifrunner.gnm2.ann2.Ah19g547300"
90907,1,"STRG.2437",-6.395183,-0.2133035,1.60355323337878e-10,1.6258386947959e-08,1,-0.2133035,1.6258386947959e-08,"STRG.2437"
90908,1,"arahy.Tifrunner.gnm2.ann2.Ah09g058100",-6.418751,-1.0643218,1.37397054269681e-10,1.39617488807432e-08,1,-1.0643218,1.39617488807432e-08,"arahy.Tifrunner.gnm2.ann2.Ah09g058100"
90909,1,"arahy.Tifrunner.gnm2.ann2.Ah14g401100",-6.4453626,-1.3587328,1.15324400784241e-10,1.17713632764614e-08,1,-1.3587328,1.17713632764614e-08,"arahy.Tifrunner.gnm2.ann2.Ah14g401100"
90910,1,"arahy.Tifrunner.gnm2.ann2.Ah16g500400",-6.4676776,-0.9153151,9.95206834272877e-11,1.02270419691735e-08,1,-0.9153151,1.02270419691735e-08,"arahy.Tifrunner.gnm2.ann2.Ah16g500400"
90911,1,"arahy.Tifrunner.gnm2.ann2.Ah06g001000",-6.5217094,-1.0040522,6.95106204646575e-11,7.19182155916606e-09,1,-1.0040522,7.19182155916606e-09,"arahy.Tifrunner.gnm2.ann2.Ah06g001000"
90912,1,"arahy.Tifrunner.gnm2.ann2.Ah19g053800",-6.527882,-0.8432417,6.67061021489962e-11,6.93317030646325e-09,1,-0.8432417,6.93317030646325e-09,"arahy.Tifrunner.gnm2.ann2.Ah19g053800"
90913,1,"STRG.1582",-6.5370307,-1.0589571,6.27522636204049e-11,6.53714885367348e-09,1,-1.0589571,6.53714885367348e-09,"STRG.1582"
90914,1,"STRG.3593",-6.559299,-0.8660331,5.40613431766062e-11,5.67071102942816e-09,1,-0.8660331,5.67071102942816e-09,"STRG.3593"
90915,1,"arahy.Tifrunner.gnm2.ann2.Ah13g107700",-6.6109247,-0.91763437,3.8192670583492e-11,4.06234377486656e-09,1,-0.91763437,4.06234377486656e-09,"arahy.Tifrunner.gnm2.ann2.Ah13g107700"
90916,1,"arahy.Tifrunner.gnm2.ann2.Ah07g061600",-6.6209183,-0.64297813,3.56974620768733e-11,3.80583434095452e-09,1,-0.64297813,3.80583434095452e-09,"arahy.Tifrunner.gnm2.ann2.Ah07g061600"
90917,1,"arahy.Tifrunner.gnm2.ann2.Ah15g534600",-6.6279483,-2.6642962,3.40384228826628e-11,3.64603567837727e-09,1,-2.6642962,3.64603567837727e-09,"arahy.Tifrunner.gnm2.ann2.Ah15g534600"
90918,1,"STRG.3901",-6.637241,-1.1917864,3.19609234912304e-11,3.43157802126125e-09,1,-1.1917864,3.43157802126125e-09,"STRG.3901"
90919,1,"arahy.Tifrunner.gnm2.ann2.Ah03g061200",-6.664395,-1.0131637,2.65758146080333e-11,2.86691323273959e-09,1,-1.0131637,2.86691323273959e-09,"arahy.Tifrunner.gnm2.ann2.Ah03g061200"
90920,1,"arahy.Tifrunner.gnm2.ann2.Ah16g199600",-6.6735845,-1.1253027,2.49629611216831e-11,2.69932029003207e-09,1,-1.1253027,2.69932029003207e-09,"arahy.Tifrunner.gnm2.ann2.Ah16g199600"
90921,1,"STRG.5230",-6.69394,-1.3570555,2.17240075716576e-11,2.36029527611489e-09,1,-1.3570555,2.36029527611489e-09,"STRG.5230"
90922,1,"STRG.5121",-6.69694,-1.1830734,2.12828897236407e-11,2.31790017172014e-09,1,-1.1830734,2.31790017172014e-09,"STRG.5121"
90923,1,"STRG.2847",-6.7254915,-1.1433705,1.7500094593535e-11,1.91048994310812e-09,1,-1.1433705,1.91048994310812e-09,"STRG.2847"
90924,1,"arahy.Tifrunner.gnm2.ann2.Ah15g513400",-6.7399697,-0.77482903,1.58419679581898e-11,1.7336292051169e-09,1,-0.77482903,1.7336292051169e-09,"arahy.Tifrunner.gnm2.ann2.Ah15g513400"
90925,1,"arahy.Tifrunner.gnm2.ann2.Ah13g497600",-6.812103,-1.2420075,9.61824210490259e-12,1.05763491203765e-09,1,-1.2420075,1.05763491203765e-09,"arahy.Tifrunner.gnm2.ann2.Ah13g497600"
90926,1,"STRG.1959",-6.845207,-1.6842135,7.63652152966576e-12,8.52071093422804e-10,1,-1.6842135,8.52071093422804e-10,"STRG.1959"
90927,1,"STRG.4979",-6.869828,-1.518854,6.42793101407901e-12,7.20751555381608e-10,1,-1.518854,7.20751555381608e-10,"STRG.4979"
90928,1,"arahy.Tifrunner.gnm2.ann2.Ah06g389500",-6.897864,-2.0616715,5.27902672312322e-12,5.94857456790746e-10,1,-2.0616715,5.94857456790746e-10,"arahy.Tifrunner.gnm2.ann2.Ah06g389500"
90929,1,"arahy.Tifrunner.gnm2.ann2.Ah10g217500",-6.90465,-0.9210819,5.03273538654504e-12,5.68511776022522e-10,1,-0.9210819,5.68511776022522e-10,"arahy.Tifrunner.gnm2.ann2.Ah10g217500"
90930,1,"arahy.Tifrunner.gnm2.ann2.Ah18g353800",-7.0053954,-0.17580678,2.46289423795248e-12,2.82494070590456e-10,1,-0.17580678,2.82494070590456e-10,"arahy.Tifrunner.gnm2.ann2.Ah18g353800"
90931,1,"arahy.Tifrunner.gnm2.ann2.Ah03g273500",-7.032127,-0.58926463,2.03408947024496e-12,2.36224206743447e-10,1,-0.58926463,2.36224206743447e-10,"arahy.Tifrunner.gnm2.ann2.Ah03g273500"
90932,1,"STRG.400",-7.0374546,-0.94650865,1.95783545960243e-12,2.27950131618775e-10,1,-0.94650865,2.27950131618775e-10,"STRG.400"
90933,1,"arahy.Tifrunner.gnm2.ann2.Ah13g425600",-7.045418,-0.9663971,1.84905711340888e-12,2.15837118027759e-10,1,-0.9663971,2.15837118027759e-10,"arahy.Tifrunner.gnm2.ann2.Ah13g425600"
90934,1,"arahy.Tifrunner.gnm2.ann2.Ah02g344400",-7.0505037,-1.1247432,1.7827117570591e-12,2.08627686448223e-10,1,-1.1247432,2.08627686448223e-10,"arahy.Tifrunner.gnm2.ann2.Ah02g344400"
90935,1,"arahy.Tifrunner.gnm2.ann2.Ah11g065500",-7.0673246,-1.0144154,1.57948978357943e-12,1.85800240071499e-10,1,-1.0144154,1.85800240071499e-10,"arahy.Tifrunner.gnm2.ann2.Ah11g065500"
90936,1,"arahy.Tifrunner.gnm2.ann2.Ah16g217900",-7.0805206,-1.4435344,1.43613797278345e-12,1.69814922267516e-10,1,-1.4435344,1.69814922267516e-10,"arahy.Tifrunner.gnm2.ann2.Ah16g217900"
90937,1,"STRG.3356",-7.081417,-1.0266005,1.42687601160793e-12,1.69159123834478e-10,1,-1.0266005,1.69159123834478e-10,"STRG.3356"
